YEAR,ST_CASE,PERSONS,HOUR,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1980,40796,2,6,0.0,0,1975.0,1.0,1.0
1980,40797,1,5,0.0,0,1977.0,1.0,0.0
1980,40798,2,5,0.0,0,1974.0,0.0,0.0
1980,40798,2,5,0.0,0,1975.0,1.0,1.0
1980,40799,1,3,0.0,0,1978.0,1.0,1.0
1980,40799,1,3,0.0,0,1973.0,1.0,1.0
1980,40800,1,11,0.0,0,1974.0,0.0,1.0
1980,40801,2,20,0.0,0,1979.0,1.0,0.0
1980,40802,2,9,0.0,0,1979.0,0.0,0.0
1980,40802,2,9,0.0,0,1980.0,1.0,0.0
1980,40803,2,13,0.0,0,1980.0,1.0,1.0
1980,40804,3,13,0.0,0,1973.0,1.0,1.0
1980,40805,2,24,0.0,0,1980.0,1.0,1.0
1980,40806,2,11,0.0,0,1979.0,1.0,0.0
1980,40807,2,21,0.0,0,1977.0,1.0,1.0
1980,40807,2,21,0.0,0,1970.0,0.0,0.0
1980,40807,2,21,0.0,0,1974.0,0.0,0.0
1980,40808,2,24,0.0,0,1971.0,0.0,0.0
1980,40808,2,24,0.0,0,1976.0,1.0,0.0
1980,40809,6,16,0.0,1,1979.0,1.0,0.0
1980,40810,2,18,0.0,0,1967.0,1.0,1.0
1980,40811,4,1,0.0,0,1945.0,1.0,0.0
1980,40811,4,1,0.0,0,1973.0,0.0,0.0
1980,40812,1,9,0.0,0,1974.0,1.0,0.0
1980,40813,1,23,0.0,0,1978.0,1.0,0.0
1980,40813,1,23,0.0,0,1975.0,0.0,0.0
1980,40813,1,23,0.0,0,1978.0,0.0,0.0
1980,40813,1,23,0.0,0,1978.0,0.0,0.0
1980,40814,1,9,0.0,1,1972.0,1.0,0.0
1980,40814,1,9,0.0,1,1971.0,0.0,1.0
1980,40815,5,10,0.0,0,1974.0,1.0,1.0
1980,40815,5,10,0.0,0,1969.0,0.0,0.0
1980,40816,3,22,0.0,0,1972.0,1.0,1.0
1980,40816,3,22,0.0,0,1975.0,0.0,0.0
1980,40817,4,22,0.0,0,1980.0,0.0,1.0
1980,40817,4,22,0.0,0,1975.0,1.0,1.0
1980,40818,1,19,0.0,0,1978.0,0.0,0.0
1980,40820,1,23,0.0,0,1976.0,1.0,1.0
1980,40821,1,20,0.0,0,1979.0,2.0,0.0
1980,40822,2,19,0.0,0,1977.0,1.0,1.0
1980,40822,2,19,0.0,0,1980.0,3.0,0.0
1980,40823,4,24,0.0,0,1973.0,1.0,0.0
1980,40824,2,24,0.0,0,1965.0,1.0,1.0
1980,40825,3,1,0.0,0,1973.0,1.0,1.0
1980,40826,2,24,0.0,0,1979.0,1.0,0.0
1980,40827,2,24,0.0,0,1970.0,0.0,0.0
1980,40827,2,24,0.0,0,1976.0,0.0,0.0
1980,40828,2,19,0.0,0,1977.0,2.0,0.0
1980,40828,2,19,0.0,0,1978.0,0.0,0.0
1980,40829,2,23,0.0,0,1971.0,1.0,1.0
1980,40830,2,20,0.0,0,1975.0,1.0,1.0
1980,40830,2,20,0.0,0,1979.0,0.0,0.0
1980,40831,3,23,0.0,0,1973.0,1.0,0.0
1980,40831,3,23,0.0,0,1977.0,0.0,0.0
1980,40832,2,7,0.0,0,1977.0,0.0,0.0
1980,40832,2,7,0.0,0,1978.0,1.0,0.0
1980,40833,3,8,0.0,0,1970.0,0.0,0.0
1980,40834,4,18,0.0,0,1974.0,1.0,0.0
1980,40836,2,20,0.0,0,1972.0,1.0,0.0
1980,40837,2,2,0.0,0,1979.0,0.0,0.0
1980,40838,4,22,0.0,0,1974.0,1.0,0.0
1980,40840,3,18,0.0,0,1974.0,1.0,1.0
1981,10001,2,17,0.0,0,1979.0,1.0,0.0
1981,10001,2,17,0.0,0,1967.0,0.0,0.0
1981,10002,5,23,0.0,0,1977.0,1.0,0.0
1981,10003,10,12,0.0,0,1974.0,1.0,0.0
1981,10004,6,2,0.0,0,1979.0,1.0,0.0
1981,10005,2,3,0.0,0,1972.0,1.0,1.0
1981,10006,3,15,0.0,0,1972.0,1.0,0.0
1981,10007,2,17,0.0,0,1980.0,0.0,0.0
1981,10008,3,23,0.0,0,1976.0,1.0,0.0
1981,10009,2,18,0.0,0,1976.0,1.0,0.0
1981,10010,2,20,0.0,0,1978.0,0.0,0.0
1981,10010,2,20,0.0,0,1975.0,1.0,0.0
1981,10011,1,18,0.0,0,1973.0,0.0,0.0
1981,10011,1,18,0.0,0,1971.0,1.0,0.0
1981,10011,1,18,0.0,0,1979.0,0.0,0.0
1981,10012,2,22,0.0,0,1975.0,0.0,0.0
1981,10013,1,2,0.0,0,1980.0,0.0,1.0
1981,10013,1,2,0.0,0,1976.0,1.0,0.0
1981,10014,7,14,0.0,0,1980.0,1.0,0.0
1981,10015,2,20,0.0,0,1977.0,0.0,0.0
1981,10015,2,20,0.0,0,1977.0,1.0,1.0
1981,10016,1,6,0.0,0,1972.0,0.0,0.0
1981,10016,1,6,0.0,0,1973.0,1.0,0.0
1981,10017,1,24,0.0,0,1977.0,1.0,1.0
1981,10018,1,4,0.0,0,1979.0,0.0,0.0
1981,10018,1,4,0.0,0,1968.0,2.0,0.0
1981,10019,2,6,0.0,0,1974.0,1.0,0.0
1981,10020,3,9,0.0,0,1974.0,2.0,0.0
1981,10020,3,9,0.0,0,1975.0,0.0,0.0
1981,10020,3,9,0.0,0,1979.0,0.0,0.0
1981,10020,3,9,0.0,0,1978.0,0.0,0.0
1981,10020,3,9,0.0,0,1977.0,0.0,0.0
1981,10020,3,9,0.0,0,1969.0,0.0,0.0
1981,10020,3,9,0.0,0,1977.0,0.0,0.0
1981,10020,3,9,0.0,0,1978.0,0.0,0.0
1981,10021,2,1,0.0,0,1979.0,1.0,0.0
1981,10022,2,24,0.0,0,1975.0,1.0,0.0
1981,10022,2,24,0.0,0,1972.0,0.0,1.0
1981,10022,2,24,0.0,0,1979.0,0.0,0.0
1981,10023,2,14,0.0,0,1974.0,1.0,0.0
1981,10024,2,20,0.0,0,1970.0,0.0,0.0
1981,10025,5,18,0.0,0,1975.0,2.0,0.0
1981,10026,2,24,0.0,0,1979.0,1.0,0.0
1981,10027,1,12,0.0,0,1951.0,1.0,0.0
1981,10028,1,24,0.0,0,1969.0,1.0,1.0
1981,10029,6,16,0.0,0,1979.0,0.0,0.0
1981,10029,6,16,0.0,0,1977.0,1.0,0.0
1981,10031,2,19,0.0,0,1972.0,2.0,0.0
1981,10032,3,20,0.0,0,1972.0,1.0,0.0
1981,10033,3,23,0.0,0,1967.0,1.0,1.0
1981,10034,3,18,0.0,0,1970.0,1.0,0.0
1981,10035,5,12,0.0,0,1977.0,1.0,0.0
1981,10035,5,12,0.0,0,1980.0,0.0,0.0
1981,10036,1,8,0.0,0,1973.0,1.0,0.0
1981,10036,1,8,0.0,0,1976.0,0.0,0.0
1981,10037,3,21,0.0,0,1980.0,0.0,0.0
1981,10038,2,24,0.0,0,1974.0,0.0,0.0
1981,10038,2,24,0.0,0,1969.0,1.0,0.0
1981,10039,1,1,0.0,0,1979.0,0.0,0.0
1981,10039,1,1,0.0,0,1974.0,1.0,0.0
1981,10040,2,2,0.0,0,1980.0,1.0,0.0
1981,10040,2,2,0.0,0,1980.0,0.0,0.0
1981,10041,2,3,0.0,0,1972.0,1.0,0.0
1981,10042,4,7,0.0,0,1971.0,1.0,0.0
1981,10043,2,23,0.0,0,1978.0,0.0,0.0
1981,10043,2,23,0.0,0,1972.0,1.0,0.0
1981,10044,3,20,0.0,0,1980.0,1.0,0.0
1981,10045,4,13,0.0,0,1977.0,2.0,0.0
1981,10046,2,17,0.0,0,1978.0,1.0,0.0
1981,10047,2,24,0.0,0,1979.0,1.0,0.0
1981,10048,2,2,0.0,0,1980.0,1.0,0.0
1981,10049,2,5,0.0,0,1970.0,1.0,0.0
1981,10050,4,9,0.0,0,1980.0,1.0,0.0
1981,10051,1,10,0.0,0,1966.0,1.0,0.0
1981,10052,2,24,0.0,0,1973.0,2.0,0.0
1981,10053,3,6,0.0,0,1973.0,1.0,0.0
1981,10053,3,6,0.0,0,1972.0,0.0,1.0
1981,10054,2,19,0.0,0,1971.0,0.0,0.0
1981,10055,2,11,0.0,0,1971.0,0.0,0.0
1981,10056,1,24,0.0,0,1969.0,0.0,1.0
1981,10057,1,15,0.0,0,1978.0,1.0,0.0
1981,10058,3,19,0.0,0,1978.0,0.0,0.0
1981,10059,3,20,0.0,0,1976.0,0.0,0.0
1981,10059,3,20,0.0,0,1978.0,2.0,0.0
1981,10060,4,20,0.0,0,1972.0,1.0,0.0
1981,10061,2,21,0.0,0,1972.0,1.0,0.0
1981,10062,2,23,0.0,0,1980.0,1.0,1.0
1981,10063,3,20,0.0,0,1974.0,1.0,0.0
1981,10064,2,22,0.0,0,1965.0,1.0,0.0
1981,10065,3,5,0.0,0,1979.0,0.0,1.0
1981,10065,3,5,0.0,0,1974.0,1.0,0.0
1981,10066,1,22,0.0,0,1972.0,0.0,0.0
1981,10066,1,22,0.0,0,1973.0,0.0,0.0
1981,10067,1,1,0.0,0,1971.0,1.0,0.0
1981,10068,1,15,0.0,0,1978.0,1.0,1.0
1981,10069,2,17,0.0,0,1977.0,1.0,0.0
1981,10070,2,18,0.0,0,1979.0,1.0,0.0
1981,10071,4,22,0.0,0,1973.0,1.0,0.0
1981,10072,1,17,0.0,0,1978.0,0.0,0.0
1981,10073,3,11,0.0,0,1970.0,0.0,0.0
1981,10073,3,11,0.0,0,1974.0,1.0,1.0
1981,10074,3,11,0.0,0,1980.0,1.0,1.0
1981,10075,4,2,0.0,0,1973.0,2.0,0.0
1981,10076,3,2,0.0,0,1973.0,1.0,1.0
1981,10077,2,2,0.0,0,1975.0,1.0,0.0
1981,10077,2,2,0.0,0,1975.0,0.0,0.0
1981,10078,2,2,0.0,0,1978.0,1.0,0.0
1981,10079,1,5,0.0,0,1975.0,1.0,0.0
1981,10080,3,15,0.0,0,1981.0,1.0,0.0
1981,10081,1,19,0.0,0,1974.0,5.0,0.0
1981,10082,1,19,0.0,0,1973.0,1.0,0.0
1981,10083,4,18,0.0,0,1977.0,0.0,0.0
1981,10083,4,18,0.0,0,1979.0,1.0,0.0
1981,10084,3,14,0.0,0,1978.0,1.0,0.0
1981,10085,4,19,0.0,0,1973.0,2.0,0.0
1981,10085,4,19,0.0,0,1974.0,1.0,0.0
1981,10086,1,22,0.0,0,1972.0,0.0,0.0
1981,10087,3,6,0.0,0,1980.0,1.0,0.0
1981,10088,2,7,0.0,0,1979.0,0.0,0.0
1981,10088,2,7,0.0,0,1974.0,0.0,0.0
1981,10088,2,7,0.0,0,1975.0,1.0,0.0
1981,10089,3,17,0.0,0,1975.0,1.0,0.0
1981,10090,1,8,0.0,0,1978.0,0.0,0.0
1981,10090,1,8,0.0,0,1974.0,1.0,0.0
1981,10091,3,15,0.0,0,1976.0,1.0,0.0
1981,10091,3,15,0.0,0,1977.0,0.0,0.0
1981,10092,3,3,0.0,0,1980.0,0.0,0.0
1981,10092,3,3,0.0,0,1980.0,1.0,0.0
1981,10093,1,4,0.0,0,1977.0,1.0,0.0
1981,10094,2,15,0.0,0,1977.0,3.0,0.0
1981,10095,2,18,0.0,0,1972.0,1.0,0.0
1981,10095,2,18,0.0,0,1972.0,0.0,0.0
1981,10096,2,20,0.0,0,1974.0,0.0,0.0
1981,10096,2,20,0.0,0,1971.0,1.0,1.0
1981,10097,2,23,0.0,0,1974.0,1.0,0.0
1981,10098,2,6,0.0,0,1976.0,0.0,0.0
1981,10099,3,12,0.0,0,1979.0,1.0,0.0
1981,10100,3,23,0.0,0,1973.0,0.0,0.0
1981,10100,3,23,0.0,0,1980.0,1.0,0.0
1981,10102,2,7,0.0,0,1974.0,0.0,0.0
1981,10103,3,14,0.0,0,1977.0,1.0,0.0
1981,10103,3,14,0.0,0,1973.0,0.0,0.0
1981,10104,2,15,0.0,0,1972.0,1.0,0.0
1981,10105,3,18,0.0,0,1966.0,1.0,0.0
1981,10106,2,6,0.0,0,1980.0,0.0,0.0
1981,10106,2,6,0.0,0,1980.0,1.0,0.0
1981,10107,2,1,0.0,0,1977.0,0.0,0.0
1981,10107,2,1,0.0,0,1962.0,1.0,0.0
1981,10108,2,5,0.0,0,1962.0,1.0,0.0
1981,10108,2,5,0.0,0,1973.0,0.0,0.0
1981,10109,4,16,0.0,0,1969.0,1.0,0.0
1981,10110,2,4,0.0,0,1976.0,2.0,0.0
1981,10111,2,23,0.0,0,1974.0,1.0,0.0
1981,10112,5,13,0.0,0,1976.0,1.0,0.0
1981,10113,6,22,0.0,0,1974.0,1.0,0.0
1981,10114,2,2,0.0,0,1967.0,1.0,0.0
1981,10114,2,2,0.0,0,1980.0,0.0,0.0
1981,10115,2,22,0.0,0,1967.0,0.0,0.0
1981,10116,3,23,0.0,0,1972.0,0.0,0.0
1981,10117,6,24,0.0,0,1971.0,0.0,0.0
1981,10117,6,24,0.0,0,1978.0,1.0,0.0
1981,10118,3,1,0.0,0,1980.0,1.0,0.0
1981,10118,3,1,0.0,0,1973.0,1.0,0.0
1981,10119,2,2,0.0,0,1981.0,1.0,0.0
1981,10119,2,2,0.0,0,1977.0,0.0,0.0
1981,10120,1,2,0.0,0,1967.0,1.0,0.0
1981,10121,3,1,0.0,0,1978.0,0.0,0.0
1981,10121,3,1,0.0,0,1968.0,1.0,0.0
1981,10122,3,6,0.0,0,1969.0,1.0,0.0
1981,10123,1,2,0.0,0,1978.0,0.0,0.0
1981,10123,1,2,0.0,0,1977.0,1.0,0.0
1981,10124,1,2,0.0,0,1980.0,1.0,0.0
1981,10124,1,2,0.0,0,1975.0,0.0,0.0
1981,10125,2,17,0.0,0,1978.0,0.0,0.0
1981,10125,2,17,0.0,0,1972.0,1.0,0.0
1981,10125,2,17,0.0,0,1980.0,0.0,0.0
1981,10127,2,24,0.0,0,1965.0,1.0,0.0
1981,10128,5,19,0.0,0,1964.0,1.0,0.0
1981,10129,4,14,0.0,0,1980.0,1.0,0.0
1981,10130,2,1,0.0,0,1965.0,1.0,0.0
1981,10131,4,17,0.0,0,1978.0,1.0,0.0
1981,10132,1,18,0.0,0,1964.0,1.0,0.0
1981,10133,4,21,0.0,0,1970.0,1.0,0.0
1981,10134,1,22,0.0,0,1974.0,0.0,0.0
1981,10134,1,22,0.0,0,1975.0,2.0,0.0
1981,10135,5,17,0.0,2,1970.0,0.0,0.0
1981,10136,1,10,0.0,0,1976.0,0.0,0.0
1981,10136,1,10,0.0,0,1976.0,1.0,0.0
1981,10137,2,15,0.0,0,1977.0,1.0,0.0
1981,10138,1,16,0.0,0,1978.0,0.0,0.0
1981,10139,2,4,0.0,0,1977.0,1.0,0.0
1981,10139,2,4,0.0,0,1978.0,0.0,0.0
1981,10140,1,15,0.0,0,1977.0,0.0,0.0
1981,10141,3,20,0.0,0,1979.0,1.0,1.0
1981,10143,1,2,0.0,0,1976.0,1.0,0.0
1981,10144,2,19,0.0,0,1974.0,0.0,0.0
1981,10144,2,19,0.0,0,1980.0,1.0,0.0
1981,10145,1,18,0.0,0,1975.0,1.0,0.0
1981,10146,2,24,0.0,0,1975.0,0.0,0.0
1981,10146,2,24,0.0,0,1970.0,1.0,0.0
1981,10147,7,21,0.0,0,1971.0,2.0,0.0
1981,10148,2,14,0.0,0,1980.0,1.0,0.0
1981,10149,4,2,0.0,0,1976.0,1.0,0.0
1981,10149,4,2,0.0,0,1977.0,1.0,0.0
1981,10149,4,2,0.0,0,1977.0,5.0,0.0
1981,10150,1,24,0.0,0,1974.0,1.0,0.0
1981,10151,6,19,0.0,0,1980.0,1.0,0.0
1981,10151,6,19,0.0,0,1977.0,0.0,0.0
1981,10152,2,20,0.0,0,1974.0,0.0,0.0
1981,10153,3,8,0.0,0,1973.0,0.0,0.0
1981,10153,3,8,0.0,0,1973.0,1.0,0.0
1981,10154,3,14,0.0,0,1972.0,0.0,0.0
1981,10154,3,14,0.0,0,1976.0,1.0,0.0
1981,10155,7,24,0.0,0,1976.0,1.0,0.0
1981,10155,7,24,0.0,0,1981.0,1.0,0.0
1981,10156,3,2,0.0,0,1977.0,0.0,0.0
1981,10157,3,22,0.0,0,1980.0,1.0,0.0
1981,10158,1,3,0.0,0,1969.0,1.0,0.0
1981,10159,3,13,0.0,0,1968.0,0.0,0.0
1981,10160,1,24,0.0,0,1975.0,0.0,0.0
1981,10160,1,24,0.0,0,1974.0,1.0,0.0
1981,10161,6,24,0.0,0,1974.0,1.0,0.0
1981,10162,3,2,0.0,0,1979.0,1.0,0.0
1981,10162,3,2,0.0,0,1978.0,0.0,0.0
1981,10163,2,24,0.0,0,1976.0,1.0,0.0
1981,10163,2,24,0.0,0,1979.0,0.0,0.0
1981,10164,1,24,0.0,0,1978.0,0.0,0.0
1981,10164,1,24,0.0,0,1978.0,1.0,0.0
1981,10165,1,2,0.0,0,1980.0,2.0,0.0
1981,10166,4,24,0.0,0,1972.0,1.0,0.0
1981,10166,4,24,0.0,0,1979.0,0.0,0.0
1981,10167,5,16,0.0,0,1971.0,1.0,0.0
1981,10168,2,21,0.0,0,1981.0,0.0,0.0
1981,10169,4,18,0.0,0,1975.0,1.0,0.0
1981,10170,3,14,0.0,0,1975.0,1.0,0.0
1981,10171,2,3,0.0,0,1981.0,0.0,0.0
1981,10172,2,5,0.0,0,1980.0,1.0,0.0
1981,10173,6,19,0.0,0,1975.0,0.0,0.0
1981,10173,6,19,0.0,0,1980.0,1.0,0.0
1981,10174,2,2,0.0,0,1964.0,1.0,0.0
1981,10175,2,24,0.0,0,1977.0,1.0,0.0
1981,10176,1,1,0.0,0,1975.0,1.0,1.0
1981,10176,1,1,0.0,0,1979.0,0.0,0.0
1981,10177,8,3,0.0,0,1978.0,0.0,0.0
1981,10177,8,3,0.0,0,1978.0,2.0,0.0
1981,10178,3,17,0.0,0,1968.0,1.0,0.0
1981,10179,2,24,0.0,0,1971.0,0.0,0.0
1981,10180,1,24,0.0,0,1977.0,1.0,0.0
1981,10181,1,2,0.0,0,1975.0,0.0,0.0
1981,10182,5,19,0.0,0,1970.0,1.0,0.0
1981,10182,5,19,0.0,0,1980.0,1.0,0.0
1981,10183,1,4,0.0,0,1979.0,1.0,1.0
1981,10185,12,24,0.0,0,1966.0,1.0,0.0
1981,10186,3,2,0.0,0,1973.0,0.0,0.0
1981,10187,1,6,0.0,0,1980.0,0.0,0.0
1981,10188,3,17,0.0,0,1978.0,1.0,0.0
1981,10188,3,17,0.0,0,1977.0,0.0,0.0
1981,10189,2,4,0.0,0,1967.0,1.0,1.0
1981,10189,2,4,0.0,0,1980.0,2.0,0.0
1981,10190,5,12,0.0,0,1980.0,0.0,0.0
1981,10190,5,12,0.0,0,1972.0,0.0,0.0
1981,10190,5,12,0.0,0,1980.0,1.0,0.0
1981,10191,3,21,0.0,0,1972.0,0.0,0.0
1981,10191,3,21,0.0,0,1978.0,1.0,1.0
1981,10192,1,21,0.0,0,1973.0,1.0,0.0
1981,10193,3,23,0.0,0,1966.0,1.0,0.0
1981,10194,1,19,0.0,0,1970.0,1.0,0.0
1981,10194,1,19,0.0,0,1968.0,0.0,0.0
1981,10195,4,14,0.0,0,1973.0,1.0,1.0
1981,10195,4,14,0.0,0,1977.0,0.0,0.0
1981,10195,4,14,0.0,0,1964.0,0.0,0.0
1981,10196,2,6,0.0,0,1980.0,1.0,0.0
1981,10197,6,13,0.0,0,1974.0,1.0,0.0
1981,10198,5,21,0.0,0,1979.0,1.0,1.0
1981,10199,2,23,0.0,0,1973.0,1.0,0.0
1981,10200,1,3,0.0,0,1969.0,0.0,0.0
1981,10201,1,13,0.0,0,1977.0,1.0,1.0
1981,10202,3,16,0.0,0,1970.0,1.0,0.0
1981,10203,3,19,0.0,0,1978.0,1.0,1.0
1981,10204,2,2,0.0,0,1976.0,1.0,0.0
1981,10205,2,2,0.0,0,1967.0,1.0,0.0
1981,10206,4,14,0.0,0,1978.0,1.0,0.0
1981,10207,1,2,0.0,0,1981.0,1.0,0.0
1981,10208,5,6,0.0,0,1967.0,1.0,0.0
1981,10209,4,20,0.0,0,1967.0,2.0,0.0
1981,10210,3,20,0.0,0,1973.0,1.0,0.0
1981,10211,2,1,0.0,0,1972.0,0.0,0.0
1981,10211,2,1,0.0,0,1980.0,3.0,0.0
1981,10211,2,1,0.0,0,1973.0,0.0,0.0
1981,10212,2,1,0.0,0,1967.0,1.0,0.0
1981,10213,10,5,0.0,0,1977.0,0.0,1.0
1981,10214,2,6,0.0,0,1971.0,1.0,0.0
1981,10215,1,21,0.0,0,1978.0,0.0,1.0
1981,10215,1,21,0.0,0,1975.0,1.0,0.0
1981,10216,4,22,0.0,0,1975.0,1.0,0.0
1981,10216,4,22,0.0,0,1970.0,0.0,0.0
1981,10217,3,22,0.0,0,1975.0,1.0,0.0
1981,10218,2,23,0.0,0,1979.0,0.0,0.0
1981,10218,2,23,0.0,0,1980.0,1.0,0.0
1981,10219,6,2,0.0,0,1973.0,0.0,1.0
1981,10219,6,2,0.0,0,1980.0,2.0,0.0
1981,10220,1,23,0.0,0,1979.0,1.0,0.0
1981,10221,1,24,0.0,0,1977.0,1.0,0.0
1981,10221,1,24,0.0,0,1981.0,0.0,0.0
1981,10222,2,16,0.0,0,1977.0,1.0,0.0
1981,10223,5,17,0.0,0,1979.0,1.0,0.0
1981,10224,5,6,0.0,0,1969.0,0.0,0.0
1981,10224,5,6,0.0,0,1976.0,1.0,0.0
1981,10225,4,10,0.0,0,1977.0,0.0,0.0
1981,10225,4,10,0.0,0,1981.0,1.0,0.0
1981,10226,3,18,0.0,0,1981.0,0.0,1.0
1981,10226,3,18,0.0,0,1971.0,1.0,0.0
1981,10227,2,14,0.0,0,1979.0,1.0,0.0
1981,10227,2,14,0.0,0,1977.0,0.0,1.0
1981,10228,2,24,0.0,0,1974.0,1.0,0.0
1981,10228,2,24,0.0,0,1976.0,0.0,0.0
1981,10229,3,7,0.0,0,1980.0,1.0,0.0
1981,10230,2,1,0.0,0,1980.0,1.0,0.0
1981,10231,3,1,0.0,0,1979.0,1.0,0.0
1981,10232,4,20,0.0,0,1975.0,0.0,0.0
1981,10232,4,20,0.0,0,1974.0,1.0,0.0
1981,10233,6,21,0.0,0,1980.0,1.0,1.0
1981,10235,3,14,0.0,0,1979.0,3.0,0.0
1981,10235,3,14,0.0,0,1979.0,0.0,0.0
1981,10236,5,14,0.0,0,1979.0,0.0,0.0
1981,10237,5,21,0.0,0,1980.0,1.0,0.0
1981,10238,5,21,0.0,0,1973.0,0.0,0.0
1981,10239,3,1,0.0,0,1979.0,1.0,0.0
1981,10240,1,2,0.0,0,1978.0,1.0,0.0
1981,10240,1,2,0.0,0,1979.0,0.0,0.0
1981,10241,1,14,0.0,0,1973.0,0.0,0.0
1981,10241,1,14,0.0,0,1972.0,0.0,0.0
1981,10241,1,14,0.0,0,1980.0,1.0,1.0
1981,10242,3,17,0.0,0,1975.0,1.0,0.0
1981,10244,2,17,0.0,0,1965.0,1.0,0.0
1981,10245,3,17,0.0,0,1970.0,1.0,0.0
1981,10246,2,19,0.0,0,1974.0,1.0,1.0
1981,10247,3,24,0.0,0,1981.0,0.0,0.0
1981,10248,1,24,0.0,0,1975.0,2.0,0.0
1981,10249,2,6,0.0,0,1969.0,0.0,0.0
1981,10250,2,9,0.0,0,1970.0,1.0,0.0
1981,10251,3,15,0.0,0,1977.0,2.0,0.0
1981,10251,3,15,0.0,0,1976.0,0.0,0.0
1981,10252,2,15,0.0,0,1972.0,1.0,0.0
1981,10253,3,16,0.0,0,1975.0,1.0,0.0
1981,10254,6,17,0.0,0,1978.0,0.0,0.0
1981,10255,4,21,0.0,0,1973.0,1.0,0.0
1981,10255,4,21,0.0,0,1971.0,0.0,0.0
1981,10256,4,23,0.0,0,1952.0,1.0,1.0
1981,10258,1,7,0.0,0,1975.0,1.0,0.0
1981,10258,1,7,0.0,0,1973.0,0.0,0.0
1981,10259,1,10,0.0,0,1977.0,1.0,0.0
1981,10259,1,10,0.0,0,1975.0,0.0,0.0
1981,10260,4,11,0.0,0,1970.0,1.0,0.0
1981,10261,2,17,0.0,0,1968.0,1.0,0.0
1981,10262,1,17,0.0,0,1972.0,2.0,0.0
1981,10262,1,17,0.0,0,1978.0,1.0,0.0
1981,10263,5,18,0.0,0,1970.0,3.0,0.0
1981,10264,2,20,0.0,0,1980.0,1.0,0.0
1981,10266,2,2,0.0,0,1972.0,0.0,0.0
1981,10267,2,4,0.0,0,1967.0,0.0,1.0
1981,10268,1,13,0.0,0,1972.0,1.0,1.0
1981,10269,5,14,0.0,0,1971.0,1.0,0.0
1981,10270,4,16,0.0,0,1980.0,1.0,0.0
1981,10271,1,19,0.0,0,1972.0,1.0,1.0
1981,10271,1,19,0.0,0,1971.0,0.0,0.0
1981,10273,1,22,0.0,0,1980.0,1.0,0.0
1981,10274,2,2,0.0,0,1976.0,1.0,0.0
1981,10274,2,2,0.0,0,1975.0,0.0,0.0
1981,10275,2,2,0.0,0,1980.0,0.0,0.0
1981,10276,7,18,0.0,0,1976.0,3.0,0.0
1981,10276,7,18,0.0,0,1979.0,0.0,0.0
1981,10277,7,20,0.0,0,1977.0,0.0,0.0
1981,10277,7,20,0.0,0,1970.0,1.0,0.0
1981,10278,1,6,0.0,0,1979.0,1.0,0.0
1981,10279,2,19,0.0,0,1979.0,1.0,0.0
1981,10279,2,19,0.0,0,1974.0,0.0,1.0
1981,10280,5,19,0.0,0,1973.0,1.0,0.0
1981,10280,5,19,0.0,0,1973.0,0.0,0.0
1981,10281,5,19,0.0,0,1968.0,1.0,0.0
1981,10282,6,13,0.0,0,1968.0,2.0,0.0
1981,10283,5,18,0.0,0,1972.0,1.0,0.0
1981,10284,5,20,0.0,0,1977.0,0.0,0.0
1981,10284,5,20,0.0,0,1977.0,2.0,0.0
1981,10285,2,21,0.0,0,1970.0,2.0,0.0
1981,10286,1,23,0.0,0,1978.0,0.0,0.0
1981,10286,1,23,0.0,0,1970.0,1.0,1.0
1981,10287,3,10,0.0,0,1977.0,1.0,0.0
1981,10288,2,18,0.0,0,1981.0,1.0,0.0
1981,10289,3,22,0.0,0,1974.0,1.0,0.0
1981,10290,4,23,0.0,0,1976.0,1.0,0.0
1981,10290,4,23,0.0,0,1977.0,0.0,0.0
1981,10291,3,2,0.0,0,1978.0,1.0,0.0
1981,10292,4,2,0.0,0,1969.0,1.0,0.0
1981,10293,3,5,0.0,0,1980.0,1.0,0.0
1981,10294,2,20,0.0,0,1977.0,1.0,0.0
1981,10295,1,23,0.0,0,1978.0,1.0,0.0
1981,10296,1,19,0.0,0,1973.0,1.0,0.0
1981,10297,8,23,0.0,0,1976.0,1.0,0.0
1981,10298,2,1,0.0,0,1980.0,1.0,0.0
1981,10299,2,7,0.0,0,1979.0,2.0,0.0
1981,10300,5,22,0.0,0,1971.0,0.0,0.0
1981,10300,5,22,0.0,0,1979.0,1.0,0.0
1981,10301,2,23,0.0,0,1972.0,1.0,1.0
1981,10302,2,9,0.0,0,1981.0,1.0,0.0
1981,10303,3,21,0.0,0,1977.0,1.0,0.0
1981,10304,4,18,0.0,0,1970.0,1.0,0.0
1981,10305,1,3,0.0,0,1954.0,1.0,0.0
1981,10306,2,5,0.0,0,1979.0,0.0,0.0
1981,10306,2,5,0.0,0,1977.0,0.0,0.0
1981,10307,1,3,0.0,0,1973.0,0.0,0.0
1981,10307,1,3,0.0,0,1979.0,1.0,0.0
1981,10307,1,3,0.0,0,1979.0,0.0,0.0
1981,10308,5,15,0.0,0,1976.0,0.0,0.0
1981,10309,1,7,0.0,0,1978.0,0.0,1.0
1981,10310,3,18,0.0,0,1977.0,1.0,1.0
1981,10311,2,21,0.0,0,1972.0,1.0,0.0
1981,10312,2,22,0.0,0,1973.0,1.0,0.0
