YEAR,ST_CASE,NUM_PEDS,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2001,10250,0,11,17,I-75 (SR 401),116.0,0,0,2000.0,0,0
2001,10250,0,11,17,I-75 (SR 401),116.0,0,1,1998.0,0,0
2001,10251,0,4,17,US-441 (SR 24),220.0,0,0,1993.0,0,0
2001,10251,0,4,17,US-441 (SR 24),220.0,0,1,1998.0,0,0
2001,10252,0,2,11,I-20 (SR 402),18.0,0,1,1993.0,1,0
2001,10253,0,5,10,2377,4.0,0,1,1990.0,0,0
2001,10253,0,5,10,2377,4.0,0,0,1999.0,0,0
2001,10254,0,5,15,SR-320,45.0,0,1,1988.0,1,0
2001,10255,0,1,7,514,13.0,0,0,2000.0,0,0
2001,10256,0,2,23,31,18.0,0,1,1991.0,0,0
2001,10257,0,2,19,162,5.0,0,0,1998.0,0,0
2001,10257,0,2,19,162,5.0,0,1,1990.0,0,0
2001,10258,0,10,19,I-75 (SR 401),88.0,0,1,1995.0,1,0
2001,10259,1,2,18,US-27 (SR 520),49.0,0,1,2001.0,0,0
2001,10260,0,4,2,SR-17,252.0,0,0,1998.0,0,0
2001,10260,0,4,2,SR-17,252.0,0,0,2001.0,0,0
2001,10260,0,4,2,SR-17,252.0,0,1,1996.0,0,0
2001,10261,0,4,16,SR-51,39.0,0,1,2000.0,0,0
2001,10262,0,2,9,US-278 (SR 8),52.0,0,1,1996.0,1,0
2001,10262,0,2,9,US-278 (SR 8),52.0,0,0,1995.0,0,0
2001,10263,0,4,17,142,31.0,0,1,1991.0,0,0
2001,10263,0,4,17,142,31.0,0,0,1998.0,0,0
2001,10263,0,4,17,142,31.0,0,1,1995.0,0,0
2001,10263,0,4,17,142,31.0,0,0,1997.0,0,0
2001,10264,0,1,22,2,3.0,0,0,1992.0,0,0
2001,10265,0,2,22,SR-121,259.0,0,2,1995.0,0,0
2001,10265,0,2,22,SR-121,259.0,0,0,2000.0,0,0
2001,10266,0,2,13,SR-5,193.0,0,1,1997.0,0,0
2001,10267,0,1,22,244,7.0,0,2,1988.0,0,0
2001,10268,0,2,15,US-19 (SR 400),4.0,0,0,1992.0,0,0
2001,10268,0,2,15,US-19 (SR 400),4.0,0,1,1994.0,0,0
2001,10269,1,2,1,I-20 (SR 402),22.0,0,2,1991.0,1,0
2001,10270,0,2,16,352,33.0,0,2,1992.0,0,0
2001,10270,0,2,16,352,33.0,0,0,1997.0,0,0
2001,10271,0,1,10,412,0.0,0,1,1991.0,0,0
2001,10272,1,2,22,CONLEY RD,1.0,0,0,1997.0,0,0
2001,10273,0,33,15,575,4.0,1,1,1996.0,0,0
2001,10273,0,33,15,575,4.0,1,0,1995.0,0,0
2001,10274,0,3,11,SR-15,193.0,0,1,1989.0,1,0
2001,10275,0,3,20,231,12.0,0,1,1986.0,1,0
2001,10276,0,1,22,SR-111,139.0,0,1,1998.0,0,0
2001,10277,0,3,21,SR-53,197.0,0,1,1995.0,0,0
2001,10277,0,3,21,SR-53,197.0,0,0,1990.0,0,0
2001,10278,0,1,18,282,37.0,0,1,1999.0,0,0
2001,10278,0,1,18,282,37.0,0,0,1990.0,0,0
2001,10279,0,2,13,SR-109,33.0,0,1,2001.0,0,0
2001,10280,0,2,17,245,0.0,0,0,1985.0,0,0
2001,10281,0,2,4,SR-17,2.0,0,1,1989.0,0,0
2001,10282,0,9,12,I-95 (SR 405),215.0,0,1,1992.0,1,0
2001,10282,0,9,12,I-95 (SR 405),215.0,0,0,1996.0,0,0
2001,10283,1,6,20,934,2.0,0,1,1999.0,0,0
2001,10283,1,6,20,934,2.0,0,0,1989.0,0,0
2001,10284,0,4,1,US-82 (SR 520),8.0,0,0,1997.0,0,0
2001,10284,0,4,1,US-82 (SR 520),8.0,0,1,1998.0,0,0
2001,10285,0,2,6,US-23 (SR 19),143.0,0,1,2001.0,0,0
2001,10286,0,2,3,1502,23.0,0,0,2001.0,0,0
2001,10287,0,7,13,I-16 (SR 404),89.0,0,1,1981.0,0,0
2001,10288,0,1,10,SR-487,75.0,0,1,1985.0,1,0
2001,10289,0,2,15,US-19 (SR 60),47.0,0,1,1987.0,0,0
2001,10290,1,2,18,1342,9.0,0,1,1989.0,0,0
2001,10291,0,2,20,224,10.0,0,0,1992.0,0,0
2001,10291,0,2,20,224,10.0,0,1,1986.0,0,0
2001,10292,1,3,11,I-75 (SR 401),60.0,0,0,1993.0,1,0
2001,10292,1,3,11,I-75 (SR 401),60.0,0,0,2000.0,0,0
2001,10293,0,1,6,BENJAMIN E MAYS DR,6.0,0,2,1986.0,0,0
2001,10294,0,6,14,US-76 (SR 2),81.0,0,1,1999.0,0,0
2001,10295,0,2,18,SR-515,128.0,0,1,1983.0,1,0
2001,10296,0,4,17,SR-15,174.0,0,0,1995.0,0,0
2001,10296,0,4,17,SR-15,174.0,0,1,1994.0,0,0
2001,10296,0,4,17,SR-15,174.0,0,0,1993.0,0,0
2001,10297,0,8,18,I-185 (SR 411),146.0,0,1,1990.0,0,0
2001,10298,0,2,5,343,16.0,0,0,1981.0,0,1
2001,10298,0,2,5,343,16.0,0,0,1989.0,1,1
2001,10299,0,4,16,SR-22SP,25.0,0,1,1992.0,1,0
2001,10300,0,1,4,289,9.0,0,2,1994.0,1,0
2001,10300,0,1,4,289,9.0,0,0,1996.0,1,0
2001,10300,0,1,4,289,9.0,0,0,1994.0,0,0
2001,10301,0,2,14,I-285 (SR 407),258.0,0,1,1973.0,0,0
2001,10301,0,2,14,I-285 (SR 407),258.0,0,0,1995.0,0,0
2001,10302,0,1,22,I-85 (SR 403),73.0,0,1,1994.0,0,0
2001,10303,0,2,4,74,9.0,0,0,1992.0,0,0
2001,10303,0,2,4,74,9.0,0,1,1988.0,0,0
2001,10304,1,2,23,I-75 (SR 401),74.0,0,0,1997.0,0,0
2001,10305,1,2,9,99999999999999999999,72.97602739726027,0,1,2000.0,0,0
2001,10306,1,3,17,SR-53,84.0,0,1,1992.0,0,0
2001,10307,0,3,22,SR-100,35.0,0,0,1997.0,0,0
2001,10308,0,3,18,574,17.0,0,1,1978.0,1,0
2001,10309,0,1,20,SR-420,3.0,0,1,1992.0,0,0
2001,10310,0,10,14,US-441 (SR 24),23.0,0,1,1996.0,0,0
2001,10311,0,2,17,SR-5,245.0,0,1,1996.0,0,0
2001,10311,0,2,17,SR-5,245.0,0,0,1993.0,0,0
2001,10312,0,2,12,SR-35,74.0,0,1,1996.0,1,0
2001,10313,1,2,6,5211,27.0,0,0,1996.0,1,0
2001,10313,1,2,6,5211,27.0,0,1,1994.0,0,0
2001,10314,0,4,14,SR-306,75.0,0,1,1999.0,0,0
2001,10315,0,1,17,93,5.0,0,1,1989.0,1,0
2001,10316,0,2,19,34,9.0,0,1,2001.0,0,0
2001,10317,0,1,16,SR-140,48.0,0,1,1993.0,0,0
2001,10317,0,1,16,SR-140,48.0,0,0,1997.0,0,0
2001,10318,0,4,9,US-280 (SR 520),112.0,0,1,1988.0,0,0
2001,10319,0,1,2,US-78 (SR 10),7.0,0,1,1990.0,0,0
2001,10319,0,1,2,US-78 (SR 10),7.0,0,0,1995.0,0,0
2001,10320,0,2,18,I-75 (SR 401),142.0,0,1,1985.0,0,0
2001,10320,0,2,18,I-75 (SR 401),142.0,0,0,1997.0,0,0
2001,10321,0,1,23,272,77.0,0,1,1984.0,1,0
2001,10321,0,1,23,272,77.0,0,1,1986.0,0,0
2001,10321,0,1,23,272,77.0,0,0,2000.0,0,0
2001,10322,1,3,24,US-29 (SR 14),233.0,0,1,1983.0,0,0
2001,10323,1,2,23,US-27(SR520),38.0,0,1,1988.0,0,0
2001,10323,1,2,23,US-27(SR520),38.0,0,0,1985.0,0,0
2001,10324,0,3,6,I-575 (SR 417),11.0,0,2,1985.0,0,0
2001,10324,0,3,6,I-575 (SR 417),11.0,0,1,1996.0,0,0
2001,10325,0,3,20,2480,1.0,0,1,1994.0,0,0
2001,10326,0,3,15,SR-22,176.0,0,0,1993.0,0,0
2001,10327,0,1,7,SR-17,76.0,0,1,1981.0,0,0
2001,10327,0,1,7,SR-17,76.0,0,0,1996.0,0,0
2001,10328,0,2,23,300,21.0,0,0,1987.0,0,0
2001,10329,0,2,22,SR-44,168.0,0,0,1983.0,0,0
2001,10329,0,2,22,SR-44,168.0,0,1,1992.0,0,0
2001,10330,0,2,14,SR-215,159.0,0,0,1996.0,0,0
2001,10330,0,2,14,SR-215,159.0,0,1,1988.0,0,0
2001,10331,0,2,15,102,6.0,0,1,1987.0,1,0
2001,10332,0,4,16,US-78 (SR 10),147.0,0,1,1995.0,1,0
2001,10333,0,2,18,13,55.0,0,1,1994.0,0,0
2001,10334,0,3,6,SR-77SP,64.0,0,1,1993.0,0,0
2001,10334,0,3,6,SR-77SP,64.0,0,0,1989.0,0,0
2001,10335,0,2,7,37,6.0,0,1,1990.0,0,0
2001,10335,0,2,7,37,6.0,0,0,1996.0,0,0
2001,10336,0,2,24,SR-372,49.0,0,0,1994.0,0,0
2001,10336,0,2,24,SR-372,49.0,0,2,1990.0,0,0
2001,10337,1,2,24,SR-256,18.0,0,2,1999.0,0,0
2001,10338,0,2,14,SR-54,147.0,0,1,1999.0,0,0
2001,10339,1,2,23,SR-237,8.0,0,1,1996.0,0,0
2001,10339,1,2,23,SR-237,8.0,0,0,1977.0,0,0
2001,10340,0,2,12,US-76 (SR 282),30.0,0,1,1998.0,0,0
2001,10341,0,3,3,I-785 (SR 401),180.0,0,1,1993.0,0,0
2001,10342,0,3,19,SR-15,224.0,0,1,1990.0,0,0
2001,10343,0,2,5,I-16 (SR 404),29.0,0,1,1993.0,1,0
2001,10344,0,4,20,I-675 (SR 413),38.0,0,1,2000.0,1,0
2001,10345,0,2,22,454,34.0,0,1,1990.0,0,0
2001,10346,0,2,11,US-84 (SR 38 ),141.0,0,0,1985.0,0,0
2001,10347,0,3,23,219,24.0,0,1,1992.0,0,0
2001,10347,0,3,23,219,24.0,0,0,1973.0,0,0
2001,10348,0,2,9,US-129AL(SR 26),111.0,0,1,1997.0,0,0
2001,10348,0,2,9,US-129AL(SR 26),111.0,0,0,1998.0,0,0
2001,10349,1,2,18,269,72.97602739726027,0,1,1990.0,0,0
2001,10349,1,2,18,269,72.97602739726027,0,0,1995.0,0,0
2001,10350,0,1,8,141,27.0,0,1,1984.0,0,0
2001,10350,0,1,8,141,27.0,0,0,1986.0,0,0
2001,10351,0,3,16,SR-330,20.0,0,1,1985.0,0,0
2001,10352,0,2,19,SR-119,25.0,0,1,1993.0,0,0
2001,10353,0,4,12,SR-98,86.0,0,0,1996.0,0,0
2001,10353,0,4,12,SR-98,86.0,0,1,1991.0,0,0
2001,10354,0,3,6,458,72.97602739726027,0,2,1990.0,0,0
2001,10354,0,3,6,458,72.97602739726027,0,0,1995.0,0,0
2001,10355,0,2,5,415,28.0,0,1,1987.0,1,0
2001,10356,0,3,6,I-24 (SR 409),13.0,1,0,1996.0,0,0
2001,10356,0,3,6,I-24 (SR 409),13.0,1,1,1986.0,0,0
2001,10357,0,1,18,SR-136,149.0,0,1,1989.0,0,0
2001,10357,0,1,18,SR-136,149.0,0,0,1994.0,0,0
2001,10358,0,2,7,I-85 (SR 403),164.0,0,1,1995.0,0,0
2001,10359,0,5,19,SR-166,274.0,0,1,1993.0,0,0
2001,10359,0,5,19,SR-166,274.0,0,0,1997.0,0,0
2001,10360,0,11,11,I-75 (SR 401),109.0,0,1,1992.0,0,0
2001,10360,0,11,11,I-75 (SR 401),109.0,0,0,2000.0,0,0
2001,10360,0,11,11,I-75 (SR 401),109.0,0,0,1996.0,0,0
2001,10361,0,2,2,US-129 (SR 11),190.0,0,1,1992.0,0,0
2001,10361,0,2,2,US-129 (SR 11),190.0,0,1,1995.0,0,0
2001,10362,0,1,4,I-185 (SR 411),72.97602739726027,0,1,1995.0,0,0
2001,10362,0,1,4,I-185 (SR 411),72.97602739726027,0,0,1986.0,0,0
2001,10362,0,1,4,I-185 (SR 411),72.97602739726027,0,0,1989.0,0,0
2001,10363,0,1,18,5148,6.0,0,1,1996.0,1,0
2001,10364,0,3,13,SR-96,93.0,0,2,1983.0,0,0
2001,10364,0,3,13,SR-96,93.0,0,0,1987.0,0,0
2001,10365,0,2,16,I-20 (SR 402),153.0,0,1,1993.0,0,0
2001,10366,0,3,11,SR-75,39.0,0,1,1995.0,1,0
2001,10367,0,2,6,SR-117,32.0,0,1,1993.0,0,0
2001,10368,0,2,1,372,11.0,0,0,1998.0,0,0
2001,10368,0,2,1,372,11.0,0,1,1986.0,0,0
2001,10369,0,2,16,SR-94,58.0,0,1,1991.0,0,0
2001,10369,0,2,16,SR-94,58.0,0,0,1995.0,0,0
2001,10370,0,4,12,US-319 (SR 35),157.0,0,1,1995.0,0,0
2001,10371,0,1,1,44,17.0,0,1,1998.0,1,0
2001,10372,0,5,11,US-27BU (SR 1BU),17.0,0,1,1999.0,0,0
2001,10372,0,5,11,US-27BU (SR 1BU),17.0,0,0,2001.0,0,0
2001,10373,0,2,2,813,10.0,0,2,1995.0,0,0
2001,10374,0,3,14,NINTH ST,0.0,0,1,1991.0,0,0
2001,10375,0,1,3,722,32.0,0,1,1998.0,0,0
2001,10375,0,1,3,722,32.0,0,0,2000.0,1,0
2001,10376,0,5,14,US-41 (SR 3),90.0,0,1,1996.0,0,0
2001,10376,0,5,14,US-41 (SR 3),90.0,0,0,1999.0,0,0
2001,10377,0,4,2,I-285 (SR 407),7.0,0,0,1996.0,0,0
2001,10377,0,4,2,I-285 (SR 407),7.0,0,1,1995.0,0,0
2001,10378,0,4,8,138,17.0,0,1,1993.0,0,0
2001,10379,1,2,17,5193,40.0,0,1,1988.0,1,0
2001,10380,0,3,20,US-19 (SR 3),23.0,0,1,1990.0,0,0
2001,10381,0,1,9,772,21.0,0,1,1990.0,0,0
2001,10381,0,1,9,772,21.0,0,0,1986.0,0,0
2001,10382,0,6,15,SR-70,252.0,0,1,1995.0,1,0
2001,10383,0,2,11,US-1 (SR 4),29.0,0,1,1987.0,0,0
2001,10383,0,2,11,US-1 (SR 4),29.0,0,0,1991.0,0,0
2001,10384,0,5,16,519,22.0,0,1,1994.0,0,0
2001,10385,0,4,7,SR-141,10.0,0,0,1977.0,0,0
2001,10385,0,4,7,SR-141,10.0,0,1,1988.0,0,0
2001,10386,0,2,9,US-129 (SR 247),215.0,0,1,1995.0,0,0
2001,10387,0,1,16,US-221 (SR 135),2.0,0,1,1995.0,0,0
2001,10388,0,3,11,246,72.97602739726027,0,0,2000.0,0,0
2001,10388,0,3,11,246,72.97602739726027,0,3,2000.0,1,0
2001,10389,0,2,18,200,16.0,0,1,1992.0,1,0
2001,10390,0,7,12,860,15.0,0,1,1998.0,1,0
2001,10391,0,3,17,US-80 (SR 26),244.0,0,1,1990.0,0,0
2001,10392,1,2,22,SR-5,110.0,0,1,1998.0,0,0
2001,10392,1,2,22,SR-5,110.0,0,0,1994.0,0,0
2001,10392,1,2,22,SR-5,110.0,0,0,1997.0,0,0
2001,10393,0,1,5,US-411 (SR 61),54.0,0,1,1993.0,0,0
2001,10394,0,6,24,I-575 (SR 417),11.0,0,1,1999.0,0,0
2001,10395,1,2,24,ROSS RD,6.0,0,1,1993.0,1,0
2001,10396,0,3,21,US-129 (SR 11),190.0,0,1,1988.0,1,0
2001,10397,0,3,17,117,61.0,0,1,1998.0,0,0
2001,10397,0,3,17,117,61.0,0,0,1999.0,0,0
2001,10398,0,3,6,SR-280,64.0,0,1,1997.0,0,0
2001,10398,0,3,6,SR-280,64.0,0,0,1983.0,0,0
2001,10398,0,3,6,SR-280,64.0,0,0,1990.0,0,0
2001,10399,0,3,7,SR-92,66.0,0,0,1989.0,0,0
2001,10399,0,3,7,SR-92,66.0,0,1,1988.0,0,0
2001,10400,0,6,11,US-25 (SR 121),219.0,0,0,1996.0,0,0
2001,10400,0,6,11,US-25 (SR 121),219.0,0,1,1982.0,0,0
2001,10401,0,2,6,I-16 (SR 404),74.0,0,1,1997.0,1,0
2001,10402,0,3,17,1364,6.0,0,0,2000.0,0,0
2001,10403,0,1,16,US-41 (SR 3),97.0,0,1,2001.0,1,0
2001,10404,0,2,17,136,21.0,0,1,2001.0,0,0
2001,10405,0,1,18,219,5.0,0,1,1999.0,0,0
2001,10405,0,1,18,219,5.0,0,0,1993.0,0,0
2001,10406,0,3,20,SR-60,71.0,0,4,1999.0,0,0
2001,10407,0,1,21,SR-18,162.0,0,0,1993.0,0,2
2001,10408,0,2,13,SR-11,98.0,0,1,1997.0,0,0
2001,10409,0,3,15,127,15.0,0,1,1990.0,0,0
2001,10410,1,2,22,US-1 (SR 4),49.0,0,1,1996.0,0,0
2001,10410,1,2,22,US-1 (SR 4),49.0,0,0,1993.0,0,0
2001,10411,0,1,22,SR-15,67.0,0,1,1995.0,0,0
2001,10412,0,2,11,12,0.0,0,1,1997.0,0,0
2001,10412,0,2,11,12,0.0,0,1,1995.0,0,0
2001,10412,0,2,11,12,0.0,0,0,1987.0,0,0
2001,10413,0,3,12,US-27 (SR 1),139.0,0,1,1987.0,0,0
2001,10414,0,1,19,US-29 (SR 8),55.0,0,1,1993.0,1,0
2001,10414,0,1,19,US-29 (SR 8),55.0,0,0,1993.0,0,0
2001,10414,0,1,19,US-29 (SR 8),55.0,0,0,1995.0,0,0
2001,10415,0,3,12,US-278 (SR8),22.0,0,1,1992.0,0,0
2001,10417,0,1,7,177,35.0,0,0,1995.0,0,0
2001,10418,0,4,23,US-19 (SR 3),103.0,0,0,1985.0,0,0
2001,10418,0,4,23,US-19 (SR 3),103.0,0,1,1997.0,0,0
2001,10418,0,4,23,US-19 (SR 3),103.0,0,0,1992.0,0,0
2001,10419,0,4,9,203,57.0,0,0,1986.0,0,0
2001,10420,0,1,23,538,40.0,0,0,1990.0,0,0
2001,10421,0,1,24,SR-372,131.0,0,1,1990.0,0,0
2001,10422,0,1,21,US-319 (SR 31),309.0,0,1,1997.0,0,0
2001,10423,0,1,21,456,70.0,0,1,1985.0,0,0
2001,10423,0,1,21,456,70.0,0,0,1973.0,0,0
2001,10424,0,2,6,SR-34,53.0,0,1,1992.0,0,0
2001,10424,0,2,6,SR-34,53.0,0,0,1995.0,0,0
2001,10425,0,2,5,1318,92.0,0,0,1984.0,0,2
2001,10426,0,4,4,I-16 (SR 404),156.0,0,1,1993.0,0,0
2001,10426,0,4,4,I-16 (SR 404),156.0,0,0,1996.0,0,0
2001,10427,0,1,16,576,110.0,0,1,1990.0,0,0
2001,10428,1,5,19,I-575 (SR 417),144.0,0,1,1989.0,0,0
2001,10428,1,5,19,I-575 (SR 417),144.0,0,0,2000.0,0,0
2001,10429,0,3,8,US-41 (SR 11),3.0,0,1,1990.0,0,0
2001,10430,0,1,1,I-75 (SR 401),7.0,0,1,1987.0,0,0
2001,10430,0,1,1,I-75 (SR 401),7.0,0,0,1990.0,0,0
2001,10431,0,4,19,SR-5,63.0,0,1,1985.0,0,0
2001,10431,0,4,19,SR-5,63.0,0,0,1999.0,0,0
2001,10432,0,4,15,1280,0.0,0,1,1986.0,0,0
2001,10433,0,3,9,I-85 (SR 403),131.0,0,1,1972.0,0,0
2001,10434,0,2,16,1148,94.0,0,0,2001.0,0,0
2001,10434,0,2,16,1148,94.0,0,1,1997.0,0,0
2001,10434,0,2,16,1148,94.0,0,0,2000.0,0,0
2001,10434,0,2,16,1148,94.0,0,0,1995.0,0,0
2001,10435,0,5,9,US-19BU (SR 16),131.0,0,1,2000.0,0,0
2001,10436,0,5,18,COLLAGE ST,7.0,0,1,1989.0,0,0
2001,10436,0,5,18,COLLAGE ST,7.0,0,0,1999.0,0,0
2001,10437,0,1,19,91,5.0,0,1,1997.0,0,0
2001,10438,0,2,11,US-78 (SR 410),35.0,0,1,1976.0,1,0
2001,10439,0,4,10,6783,2.0,0,0,1995.0,1,0
2001,10440,0,5,15,VILLA CREST,3.0,0,2,2001.0,0,0
2001,10440,0,5,15,VILLA CREST,3.0,0,0,1989.0,0,0
2001,10440,0,5,15,VILLA CREST,3.0,0,0,2000.0,0,0
2001,10441,0,3,18,I-285 (SR 407),110.0,0,1,1995.0,0,0
2001,10442,0,3,11,SR-53,80.0,0,1,1996.0,0,0
2001,10443,0,2,9,SR-166,174.0,0,1,2001.0,0,0
2001,10444,0,1,14,US-278 (SR 10),37.0,0,1,1982.0,1,0
2001,10445,0,9,23,I-20 (SR 402),169.0,0,1,1993.0,0,0
2001,10445,0,9,23,I-20 (SR 402),169.0,0,0,1998.0,0,0
2001,10446,0,2,17,I-75 (SR 401),76.0,0,0,1994.0,1,0
2001,10446,0,2,17,I-75 (SR 401),76.0,0,1,1992.0,0,0
2001,10446,0,2,17,I-75 (SR 401),76.0,0,0,1988.0,0,0
2001,10447,0,5,9,SR-60,74.0,0,0,1995.0,0,0
2001,10447,0,5,9,SR-60,74.0,0,1,1995.0,0,0
2001,10448,1,2,21,US-319 (SR 351),56.0,0,1,1999.0,0,0
2001,10448,1,2,21,US-319 (SR 351),56.0,0,0,1995.0,0,0
2001,10449,0,5,1,I-85 (SR 403),107.0,0,0,2000.0,0,0
2001,10449,0,5,1,I-85 (SR 403),107.0,0,0,1999.0,0,0
2001,10449,0,5,1,I-85 (SR 403),107.0,0,1,1984.0,0,0
2001,10450,0,2,15,1937,9.0,0,1,1993.0,0,0
2001,10450,0,2,15,1937,9.0,0,0,1992.0,0,0
2001,10451,0,3,24,SR-40SP,43.0,0,1,2000.0,0,0
2001,10452,0,1,8,SR-98,34.0,0,1,1994.0,1,0
2001,10453,0,2,18,US-280 (SR 30),23.0,0,1,1993.0,0,0
2001,10454,0,2,11,US-19 (SR 400),152.0,0,1,2001.0,0,0
2001,10455,0,3,15,SR-154,331.0,0,1,1978.0,0,0
2001,10456,0,6,13,I-85 (SR 403),56.0,0,1,1988.0,0,0
2001,10456,0,6,13,I-85 (SR 403),56.0,0,0,1984.0,0,0
2001,10457,0,1,10,US-129 (SR 11),189.0,0,0,1996.0,0,0
2001,10457,0,1,10,US-129 (SR 11),189.0,0,1,1989.0,0,0
2001,10457,0,1,10,US-129 (SR 11),189.0,0,0,1995.0,0,0
2001,10458,0,1,5,SR-16,237.0,0,1,1994.0,1,0
2001,10459,1,2,22,SR-22,120.0,0,1,1984.0,0,0
2001,10460,0,1,17,SR-23,155.0,0,1,1994.0,0,0
2001,10460,0,1,17,SR-23,155.0,0,0,1996.0,0,0
2001,10460,0,1,17,SR-23,155.0,0,0,2000.0,0,0
2001,10461,0,3,8,27,10.0,0,1,1996.0,1,0
2001,10462,0,1,22,72,72.97602739726027,0,1,1988.0,1,0
2001,10463,0,1,22,33,72.97602739726027,0,1,1984.0,0,0
2001,10464,0,1,3,I-20 (SR 402),121.0,0,1,1991.0,0,0
2001,10465,0,2,23,I-95 (SR 405),129.0,0,0,1987.0,0,1
2001,10465,0,2,23,I-95 (SR 405),129.0,0,1,2001.0,0,1
2001,10466,1,2,19,NEW ST,3.0,0,1,1997.0,0,0
2001,10467,0,9,16,I-75 (SR 401),53.0,0,1,1988.0,1,0
2001,10468,0,6,20,I-285 (SR 407),28.0,0,1,1998.0,1,0
2001,10469,0,1,8,281,1.0,0,0,1993.0,0,0
2001,10469,0,1,8,281,1.0,0,0,1998.0,0,0
2001,10470,0,2,6,I-85 (SR 403),45.0,0,1,1997.0,0,0
2001,10471,0,4,12,SR-17,131.0,0,1,2001.0,0,0
2001,10472,0,2,7,I-85 (SR 403),88.0,0,0,1996.0,0,0
2001,10473,0,1,22,SR-18,57.0,0,1,1998.0,0,0
2001,10474,0,6,11,US-25 (SR 26),174.0,0,0,2000.0,0,0
2001,10474,0,6,11,US-25 (SR 26),174.0,0,1,2000.0,0,0
2001,10475,0,1,14,SR-13AL,4.0,0,1,1973.0,0,0
2001,10476,1,2,22,SR-22SP,73.0,0,1,1986.0,1,0
2001,10477,0,2,9,US-1 (SR 4),170.0,0,0,1996.0,0,0
2001,10477,0,2,9,US-1 (SR 4),170.0,0,1,1999.0,0,0
2001,10478,0,2,9,I-16 (SR 404),200.0,0,0,1999.0,0,0
2001,10478,0,2,9,I-16 (SR 404),200.0,0,1,1992.0,0,0
2001,10479,0,3,21,126,33.0,0,2,1995.0,0,0
2001,10479,0,3,21,126,33.0,0,1,2001.0,0,0
2001,10480,0,1,3,I-20 (SR 402),13.0,0,1,1998.0,0,0
2001,10481,0,2,2,134,17.0,0,1,1993.0,0,0
2001,10481,0,2,2,134,17.0,0,0,1998.0,0,0
2001,10482,0,3,13,261,12.0,0,1,1990.0,0,0
2001,10482,0,3,13,261,12.0,0,2,1987.0,0,0
2001,10483,1,2,20,MCDANIEL ST SW,7.0,0,1,1995.0,0,0
2001,10483,1,2,20,MCDANIEL ST SW,7.0,0,0,1999.0,0,0
2001,10484,1,2,21,US-221 (SR 31),112.0,0,0,1993.0,1,0
2001,10485,0,2,2,102,26.0,0,0,1997.0,0,0
2001,10486,0,3,24,I-95 (SR 405),16.0,0,0,1980.0,0,0
2001,10487,0,3,10,US-27 (SR 1),167.0,0,2,1989.0,0,0
2001,10487,0,3,10,US-27 (SR 1),167.0,0,0,1996.0,0,0
2001,10488,0,8,13,623,13.0,0,0,1994.0,0,2
2001,10489,0,1,1,US-82 (SR 520),64.0,0,0,1995.0,0,0
2001,10489,0,1,1,US-82 (SR 520),64.0,0,1,1997.0,0,0
2001,10490,1,2,22,US-1 (SR 4),145.0,0,1,1995.0,0,0
2001,10490,1,2,22,US-1 (SR 4),145.0,0,0,1999.0,0,0
2001,10491,0,3,11,SR-2,75.0,0,1,1997.0,0,0
2001,10492,0,3,22,1585,2.0,0,1,1986.0,1,0
2001,10493,1,4,1,SR-135,80.0,0,0,1993.0,0,2
2001,10494,0,1,24,I-185 (SR 411),17.0,0,1,2000.0,0,0
2001,10494,0,1,24,I-185 (SR 411),17.0,0,0,1993.0,0,0
2001,10495,1,2,4,SR-22SP,62.0,0,0,1990.0,0,0
2001,10496,0,3,9,SR-33,141.0,0,1,1994.0,1,0
2001,10496,0,3,9,SR-33,141.0,0,0,1990.0,0,0
2001,10497,0,2,12,SR-138,29.0,0,1,1998.0,0,0
2001,10497,0,2,12,SR-138,29.0,0,0,1994.0,0,0
2001,10498,1,3,22,US-78 (SR 8),12.0,0,1,1992.0,0,0
2001,10498,1,3,22,US-78 (SR 8),12.0,0,0,1992.0,0,0
2001,10499,0,2,4,476,53.0,0,1,1989.0,0,0
2001,10499,0,2,4,476,53.0,0,0,1985.0,0,0
2001,10500,0,1,18,SR-34,129.0,0,1,1999.0,0,0
2001,10500,0,1,18,SR-34,129.0,0,0,1990.0,0,0
2001,10501,0,6,6,I-85 (SR 403),4.0,0,1,1990.0,1,0
2001,10502,0,3,17,159,7.0,0,1,2000.0,0,0
2001,10503,0,1,16,SR-74,15.0,0,1,2001.0,0,0
2001,10504,0,1,1,664,52.0,0,0,1995.0,0,0
2001,10505,1,2,19,62ND ST,0.0,0,1,1985.0,0,0
2001,10505,1,2,19,62ND ST,0.0,0,0,1996.0,0,0
2001,10506,0,1,24,MERRILL,72.97602739726027,0,1,1993.0,0,0
2001,10507,1,2,5,I-85 (SR-403),24.0,0,1,1989.0,1,0
2001,10508,0,3,21,SR-360,104.0,0,1,1998.0,0,0
2001,10509,0,5,12,SR-91,30.0,0,1,2001.0,0,0
2001,10510,0,4,11,SR-79,46.0,0,1,1990.0,1,0
2001,10511,0,1,13,154,3.0,0,1,1994.0,0,0
2001,10511,0,1,13,154,3.0,0,0,1999.0,0,0
2001,10512,0,5,1,SR-155,98.0,0,0,1986.0,0,0
2001,10512,0,5,1,SR-155,98.0,0,1,2001.0,0,0
2001,10512,0,5,1,SR-155,98.0,0,0,1993.0,0,0
