YEAR,ST_CASE,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1988,20049,1,20,ROSTED,0.0,0,0,1985.0,2,0
1988,20049,1,20,ROSTED,0.0,0,0,1985.0,0,0
1988,20050,1,2,JACKMAN,0.0,0,0,1976.0,1,1
1988,20051,1,9,IOSCO,0.0,0,0,1986.0,1,1
1988,20052,2,14,STATE PARK,0.0,0,0,1983.0,1,1
1988,20053,1,21,9999999999,56011.0,0,0,1982.0,1,1
1988,20053,1,21,9999999999,56011.0,0,0,1980.0,0,0
1988,20054,5,9,MACKINAW,0.0,0,0,1975.0,1,1
1988,20054,5,9,MACKINAW,0.0,0,0,1985.0,0,0
1988,20055,3,11,4 RD,0.0,0,0,1975.0,1,1
1988,20056,4,17,STURGEON,0.0,0,0,1981.0,1,1
1988,20056,4,17,STURGEON,0.0,0,0,1979.0,0,0
1988,20057,7,21,LIPPINCOTT,0.0,0,0,1986.0,1,0
1988,20057,7,21,LIPPINCOTT,0.0,0,0,1967.0,0,0
1988,20058,2,15,LEVERING,0.0,0,0,1988.0,2,0
1988,20059,3,17,9999999999,56011.0,0,0,1973.0,0,1
1988,20059,3,17,9999999999,56011.0,0,0,1987.0,1,1
1988,20059,3,17,9999999999,56011.0,0,0,1983.0,0,0
1988,20060,1,13,DILLEY,0.0,0,0,1985.0,1,0
1988,20062,1,18,I475,0.0,0,0,1983.0,0,1
1988,20062,1,18,I475,0.0,0,0,1973.0,1,1
1988,20063,2,20,LOCHAVEN,0.0,0,0,1987.0,1,1
1988,20064,1,23,31,0.0,0,0,1975.0,0,1
1988,20065,1,3,COOLIDGE,0.0,0,2,1982.0,0,1
1988,20066,1,2,BLACKMAN,0.0,0,0,1972.0,0,0
1988,20066,1,2,BLACKMAN,0.0,0,0,1980.0,1,0
1988,20068,7,14,12,0.0,0,2,1970.0,0,0
1988,20069,8,20,21,0.0,0,2,1968.0,0,1
1988,20070,1,24,63,0.0,0,0,1985.0,1,0
1988,20071,2,19,FISH LAKE,0.0,0,0,1983.0,1,0
1988,20072,2,17,GR RIVER,0.0,0,0,1973.0,2,1
1988,20073,3,3,BRITT,0.0,0,0,1980.0,1,0
1988,20074,2,23,8 MILE,0.0,0,0,1981.0,0,0
1988,20075,1,1,8TH,0.0,0,0,1982.0,0,1
1988,20076,4,11,I75,112.0,0,0,1985.0,1,0
1988,20076,4,11,I75,112.0,0,0,1981.0,0,0
1988,20077,4,10,ALLEN,0.0,0,0,1979.0,1,0
1988,20077,4,10,ALLEN,0.0,0,0,1977.0,0,0
1988,20078,3,17,ABBEY,0.0,0,0,1981.0,1,0
1988,20079,2,21,ELIZABETH,0.0,0,0,1978.0,1,1
1988,20080,2,22,FRUITPORT,0.0,0,0,1985.0,1,1
1988,20081,5,16,TOWER HILL,0.0,0,0,1976.0,1,1
1988,20082,3,2,12,0.0,0,0,1980.0,0,0
1988,20083,2,4,79,0.0,0,0,1976.0,0,1
1988,20083,2,4,79,0.0,0,0,1988.0,2,0
1988,20084,2,21,GREENFIELD,0.0,0,0,1974.0,1,0
1988,20085,2,22,9999999999,56011.0,0,0,1975.0,2,0
1988,20086,3,21,FERGUS,0.0,0,0,1980.0,1,0
1988,20087,2,16,2,0.0,0,0,1983.0,0,1
1988,20087,2,16,2,0.0,0,0,1979.0,1,1
1988,20088,2,19,65,0.0,0,2,1981.0,0,0
1988,20089,1,3,7 MILE,0.0,0,0,1986.0,1,0
1988,40001,2,5,RT 17SB,116.0,0,0,1985.0,1,1
1988,40001,2,5,RT 17SB,116.0,0,0,1984.0,0,0
1988,40002,2,19,ARROWHEAD,56011.0,0,0,1976.0,0,0
1988,40003,1,16,RT 340,14.0,0,0,1987.0,1,0
1988,40003,1,16,RT 340,14.0,0,0,1986.0,0,0
1988,40003,1,16,RT 340,14.0,0,0,1986.0,0,0
1988,40004,2,22,RT 777,11.0,0,0,1988.0,0,0
1988,40005,2,6,I81,51.0,0,0,1987.0,0,0
1988,40005,2,6,I81,51.0,0,0,1985.0,1,0
1988,40006,1,2,RT 460,269.0,0,0,1982.0,1,0
1988,40007,2,16,RT 10,2.0,0,0,1981.0,1,0
1988,40007,2,16,RT 10,2.0,0,0,1976.0,0,0
1988,40007,2,16,RT 10,2.0,0,0,1971.0,0,0
1988,40008,2,1,E WYTHE ST,56011.0,0,0,1983.0,1,1
1988,40008,2,1,E WYTHE ST,56011.0,0,0,1980.0,0,0
1988,40008,2,1,E WYTHE ST,56011.0,0,0,1973.0,0,0
1988,40009,2,4,RT 199W,35.0,0,3,1981.0,0,0
1988,40010,1,1,20S,215.0,0,0,1987.0,1,0
1988,40011,4,1,RT 9,107.0,0,0,1986.0,1,1
1988,40012,5,12,RT 688,13.0,0,0,1978.0,1,0
1988,40013,3,22,I64,205.0,0,0,1985.0,0,0
1988,40014,2,22,JEFFERSON,24.0,0,2,1987.0,0,1
1988,40015,2,13,RT 211,257.0,0,0,1979.0,0,0
1988,40016,2,23,I95,26.0,0,0,1976.0,0,0
1988,40016,2,23,I95,26.0,0,0,1986.0,2,0
1988,40017,2,1,RT 646,91.0,0,0,1982.0,1,0
1988,40018,4,12,RT 10,25.0,0,0,1984.0,0,0
1988,40018,4,12,RT 10,25.0,0,0,1975.0,1,0
1988,40019,1,5,RT 635,76.0,0,0,1978.0,1,0
1988,40020,2,7,I81,51.0,0,0,1988.0,0,0
1988,40021,3,16,NGEOMASON,56011.0,0,0,1983.0,0,0
1988,40022,2,21,RT 11,5.0,0,0,1971.0,1,0
1988,40022,2,21,RT 11,5.0,0,0,1984.0,0,0
1988,40023,6,16,RT 22,56011.0,0,0,1987.0,0,0
1988,40023,6,16,RT 22,56011.0,0,0,1987.0,1,1
1988,40024,1,19,WATER ST,56011.0,0,0,1985.0,1,1
1988,40025,6,11,RT 410,13.0,0,0,1985.0,0,1
1988,40025,6,11,RT 410,13.0,0,0,1986.0,2,0
1988,40026,3,21,I495SB,144.0,0,0,1987.0,0,0
1988,40026,3,21,I495SB,144.0,0,0,1979.0,1,0
1988,40027,2,8,644,101.0,0,0,1985.0,0,1
1988,40027,2,8,644,101.0,0,0,1976.0,1,0
1988,40027,2,8,644,101.0,0,0,1987.0,0,0
1988,40028,2,11,11,261.0,0,0,1977.0,0,1
1988,40028,2,11,11,261.0,0,0,1977.0,3,1
1988,40029,2,18,RT 28,99.0,0,0,1987.0,0,0
1988,40030,1,4,RT 11,177.0,0,0,1986.0,1,0
1988,40031,3,6,RT 50,42.0,0,0,1987.0,1,1
1988,40032,4,9,RT 11,307.0,0,0,1976.0,0,1
1988,40033,5,18,RT 29N,56011.0,0,0,1978.0,1,0
1988,40033,5,18,RT 29N,56011.0,0,0,1984.0,0,0
1988,40034,3,20,RT 17,95.0,0,0,1976.0,0,0
1988,40034,3,20,RT 17,95.0,0,0,1987.0,1,0
1988,40034,3,20,RT 17,95.0,0,0,1972.0,0,0
1988,40035,2,2,RT 7,35.0,0,0,1985.0,0,0
1988,40036,4,17,RT 301,170.0,0,0,1976.0,1,0
1988,40037,1,24,RT 460,290.0,0,0,1981.0,0,0
1988,40038,3,22,RT58BYPASS,41.0,0,0,1987.0,1,0
1988,40039,2,23,I264E,116.0,0,0,1981.0,1,1
1988,40039,2,23,I264E,116.0,0,0,1977.0,0,1
1988,40040,4,3,RT 301,117.0,0,0,1986.0,1,0
1988,40041,1,1,RT 91,187.0,0,0,1985.0,1,0
1988,40041,1,1,RT 91,187.0,0,0,1973.0,0,0
1988,40042,21,11,RT 360,254.0,0,0,1967.0,0,0
1988,40042,21,11,RT 360,254.0,0,0,1985.0,1,0
1988,40043,1,14,631,64.0,0,0,1986.0,1,0
1988,40043,1,14,631,64.0,0,0,1973.0,0,0
1988,40044,4,17,RT 301,28.0,0,2,1980.0,0,0
1988,40045,1,16,RT6995,2.0,0,2,1974.0,0,0
1988,40046,2,17,RT 11,89.0,0,0,1986.0,0,1
1988,40046,2,17,RT 11,89.0,0,0,1985.0,1,0
1988,40047,2,18,RT 460,53.0,0,0,1974.0,0,0
1988,40047,2,18,RT 460,53.0,0,0,1981.0,1,1
1988,40048,3,16,RT 624,18.0,0,0,1984.0,0,0
1988,40049,2,11,RT 13,153.0,0,0,1977.0,0,0
1988,40049,2,11,RT 13,153.0,0,0,1985.0,1,0
1988,40050,1,19,RT 619,48.0,0,0,1984.0,0,0
1988,40051,5,18,RT 3,139.0,0,0,1978.0,0,0
1988,40052,2,16,RT 340,308.0,0,0,1978.0,0,0
1988,40053,2,9,GEOWASPKWY,56011.0,0,0,1987.0,0,0
1988,40053,2,9,GEOWASPKWY,56011.0,0,0,1982.0,1,1
1988,40054,2,1,I64WB,249.0,0,0,1985.0,1,1
1988,40055,5,23,BIRDNECKRD,56011.0,0,0,1985.0,1,0
1988,40056,2,23,MILITARHWY,56011.0,0,0,1974.0,0,0
1988,40057,4,18,RT 10,29.0,0,0,1976.0,1,1
1988,40058,1,21,RT 65,15.0,0,0,1975.0,1,1
1988,40059,1,1,RT 58A,377.0,0,0,1977.0,1,0
1988,40060,2,21,HAMPTOBLVD,56011.0,0,0,1981.0,0,1
1988,40060,2,21,HAMPTOBLVD,56011.0,0,0,1986.0,1,0
1988,40060,2,21,HAMPTOBLVD,56011.0,0,0,1983.0,0,0
1988,40061,2,13,WARWICKBLV,56011.0,0,0,1985.0,1,0
1988,40062,1,14,RT 340,195.0,0,0,1988.0,1,0
1988,40062,1,14,RT 340,195.0,0,0,1986.0,2,0
1988,40063,2,18,US13,442.0,0,0,1985.0,1,0
1988,40063,2,18,US13,442.0,0,0,1973.0,0,0
1988,40064,4,8,EINDIARIVR,56011.0,0,0,1987.0,1,0
1988,40065,2,15,RT 3,109.0,0,0,1975.0,0,0
1988,40065,2,15,RT 3,109.0,0,0,1975.0,1,0
1988,40066,2,17,RT 80,137.0,0,0,1987.0,0,0
1988,40067,2,21,RT 29,152.0,0,0,1987.0,0,0
1988,40068,3,4,I95,127.0,0,0,1987.0,2,0
1988,40069,2,17,SR 615,20.0,0,2,1981.0,0,0
1988,40070,4,22,RT 60,35.0,0,2,1983.0,0,1
1988,40071,1,24,RT 778,19.0,0,0,1978.0,0,0
1988,40072,5,3,RT 58,276.0,0,0,1976.0,2,1
1988,40073,4,7,RT 615,41.0,0,0,1986.0,1,1
1988,40073,4,7,RT 615,41.0,0,0,1986.0,0,0
1988,40074,2,16,RT 17,139.0,0,0,1984.0,1,1
1988,40075,4,23,I81,82.0,0,0,1971.0,1,0
1988,40076,3,4,RT 60,185.0,0,0,1987.0,0,0
1988,40077,3,17,I81,255.0,0,0,1979.0,1,0
1988,40077,3,17,I81,255.0,0,0,1973.0,0,0
1988,40078,2,15,RT 60,188.0,0,0,1978.0,1,0
1988,40079,4,17,RT 1,123.0,0,0,1984.0,1,0
1988,40079,4,17,RT 1,123.0,0,0,1987.0,0,0
1988,40080,2,17,RT 11,197.0,0,0,1986.0,1,0
1988,40081,5,21,RT 15,105.0,0,0,1986.0,0,1
1988,40081,5,21,RT 15,105.0,0,0,1988.0,1,0
1988,40081,5,21,RT 15,105.0,0,0,1980.0,0,0
1988,40082,4,21,HYNGARY RD,56011.0,0,0,1978.0,0,0
1988,40082,4,21,HYNGARY RD,56011.0,0,0,1983.0,1,0
1988,40083,2,2,I95,146.0,0,0,1981.0,0,0
1988,40084,5,22,RT 91,202.0,0,0,1970.0,0,1
1988,40084,5,22,RT 91,202.0,0,0,1987.0,1,0
1988,40085,6,14,RT 1,160.0,0,0,1982.0,2,0
1988,40086,3,8,RT 360,186.0,0,0,1971.0,0,0
1988,40086,3,8,RT 360,186.0,0,0,1975.0,1,0
1988,40088,2,16,RT 33,199.0,0,0,1975.0,1,0
1988,40088,2,16,RT 33,199.0,0,0,1988.0,0,0
1988,40089,3,20,RT626,40.0,0,0,1976.0,0,0
1988,40089,3,20,RT626,40.0,0,0,1986.0,1,0
1988,40090,5,1,I81NB,45.0,0,0,1984.0,0,0
1988,40091,2,10,RT 23,124.0,0,0,1983.0,2,1
1988,40092,1,1,EMMET ST,56011.0,0,0,1984.0,0,1
1988,40093,1,12,HEADOFRIVE,56011.0,0,0,1970.0,0,1
1988,40093,1,12,HEADOFRIVE,56011.0,0,0,1968.0,1,0
1988,40094,2,2,GRANBY ST,56011.0,0,0,1987.0,1,0
1988,40095,2,1,RT 1,132.0,0,0,1984.0,0,0
1988,40095,2,1,RT 1,132.0,0,0,1985.0,1,0
1988,40096,4,1,RT 612,56011.0,0,0,1985.0,1,0
1988,40097,1,1,RT 681,96.0,0,0,1969.0,0,1
1988,40097,1,1,RT 681,96.0,0,0,1985.0,1,1
1988,40098,3,6,RT 784,35.0,0,1,1981.0,0,0
1988,40098,3,6,RT 784,35.0,0,1,1975.0,1,0
1988,40099,2,6,WASHINGTON,42.0,0,0,1981.0,1,1
1988,40100,2,13,RT 10,31.0,0,0,1982.0,0,0
1988,40100,2,13,RT 10,31.0,0,0,1974.0,1,0
1988,40101,3,14,RT 15,177.0,0,0,1980.0,1,1
1988,40101,3,14,RT 15,177.0,0,0,1988.0,0,0
1988,40102,3,15,RT 623,28.0,0,2,1961.0,0,0
1988,40102,3,15,RT 623,28.0,0,2,1981.0,0,0
1988,40103,2,24,I95,151.0,0,0,1981.0,0,0
1988,40104,3,15,RT 27,11.0,0,0,1985.0,1,0
1988,40104,3,15,RT 27,11.0,0,0,1985.0,0,0
1988,40105,1,15,RT 675,27.0,0,0,1971.0,1,0
1988,40106,1,20,I95,94.0,0,0,1973.0,0,0
1988,40107,2,20,RT 166,56011.0,0,0,1984.0,1,0
1988,40107,2,20,RT 166,56011.0,0,0,1984.0,0,0
1988,40108,2,21,RT 19,224.0,0,0,1981.0,1,0
1988,40108,2,21,RT 19,224.0,0,0,1987.0,0,0
1988,40109,2,5,I64WB,112.0,0,0,1985.0,0,0
1988,40109,2,5,I64WB,112.0,0,0,1984.0,1,0
1988,40110,2,22,I95SB,79.0,0,0,1985.0,1,0
1988,40110,2,22,I95SB,79.0,0,0,1977.0,2,0
1988,40111,2,2,RT 15,36.0,0,0,1972.0,1,1
1988,40112,1,2,RT 20,41.0,0,0,1978.0,0,0
1988,40113,2,12,WASHINGAVE,56011.0,0,2,1974.0,0,1
1988,40114,2,17,CAMPBELAVE,56011.0,0,0,1984.0,1,0
1988,40114,2,17,CAMPBELAVE,56011.0,0,0,1972.0,0,0
1988,40114,2,17,CAMPBELAVE,56011.0,0,0,1981.0,0,0
1988,40115,1,23,RT 29,94.0,0,0,1973.0,6,0
1988,40115,1,23,RT 29,94.0,0,0,1986.0,0,0
1988,40115,1,23,RT 29,94.0,0,0,1981.0,1,0
1988,40115,1,23,RT 29,94.0,0,0,1988.0,0,0
1988,40116,2,20,I95N,49.0,0,0,1981.0,0,0
1988,40117,3,24,ORIANA RD,18.0,0,0,1984.0,0,0
1988,40118,2,23,RT 1,137.0,0,0,1983.0,1,0
1988,40119,2,3,RT 360,303.0,0,0,1986.0,1,0
1988,40120,2,18,RT 11,259.0,0,2,1981.0,0,0
1988,40121,3,17,COUNTY ST,56011.0,0,0,1987.0,1,0
1988,40122,2,15,VABCHBLVD,56011.0,0,0,1985.0,1,0
1988,40122,2,15,VABCHBLVD,56011.0,0,0,1967.0,0,0
1988,40122,2,15,VABCHBLVD,56011.0,0,0,1987.0,0,0
1988,40122,2,15,VABCHBLVD,56011.0,0,0,1981.0,0,0
1988,40122,2,15,VABCHBLVD,56011.0,0,0,1982.0,0,0
1988,40122,2,15,VABCHBLVD,56011.0,0,0,1969.0,0,0
1988,40123,2,22,W QUEEN ST,56011.0,0,0,1985.0,0,0
1988,40123,2,22,W QUEEN ST,56011.0,0,0,1987.0,0,0
1988,40123,2,22,W QUEEN ST,56011.0,0,0,1979.0,1,0
1988,40124,4,12,RT 7,35.0,0,0,1948.0,0,0
1988,40125,4,16,RT 58,28.0,0,0,1984.0,0,0
1988,40126,1,2,RT 665,67.0,0,0,1987.0,0,0
1988,40127,1,2,I66,29.0,0,0,1986.0,0,0
1988,40128,2,17,RT 611,151.0,0,0,1981.0,1,1
1988,40129,1,15,RT 609,15.0,0,0,1982.0,0,0
1988,40129,1,15,RT 609,15.0,0,0,1979.0,1,0
1988,40130,2,8,I81,99.0,0,0,1982.0,0,0
1988,40131,1,16,RT 709,86.0,0,0,1977.0,0,0
1988,40132,3,13,RT 460,39.0,0,0,1973.0,0,0
1988,40133,2,9,RT 1,201.0,0,0,1985.0,1,1
1988,40134,2,16,RT 58,287.0,0,0,1981.0,0,0
1988,40134,2,16,RT 58,287.0,0,0,1986.0,1,0
1988,40135,5,2,RT 10,55.0,0,2,1981.0,0,0
1988,40136,1,14,RT 646,95.0,0,0,1986.0,1,0
1988,40136,1,14,RT 646,95.0,0,0,1981.0,0,0
1988,40137,4,17,RT 600,32.0,0,0,1973.0,1,0
1988,40138,1,19,RT 360,99.0,0,0,1982.0,1,0
1988,40138,1,19,RT 360,99.0,0,0,1979.0,0,0
1988,40139,1,2,RT 143,232.0,0,0,1975.0,1,1
1988,40140,2,3,I95S,22.0,0,0,1979.0,0,0
1988,40141,4,21,RT 58,259.0,0,0,1977.0,1,1
1988,40142,2,6,LANDSTOWN,56011.0,0,0,1979.0,1,1
1988,40143,3,18,RT 220,3.0,0,0,1981.0,1,0
1988,40144,1,21,RT 644,42.0,0,2,1966.0,0,1
1988,40145,2,17,RT 208,227.0,0,0,1986.0,1,0
1988,40146,2,17,RT 10,99.0,0,0,1980.0,1,1
1988,40146,2,17,RT 10,99.0,0,0,1975.0,0,0
1988,40147,2,4,RT 50,227.0,0,0,1978.0,1,1
1988,40147,2,4,RT 50,227.0,0,0,1974.0,0,0
1988,40148,3,17,S MAIN ST,56011.0,0,0,1980.0,0,0
1988,40148,3,17,S MAIN ST,56011.0,0,0,1977.0,1,1
1988,40149,2,15,US RT 1,45.0,0,0,1981.0,2,0
1988,40149,2,15,US RT 1,45.0,0,0,1986.0,0,0
1988,40150,3,24,RT 29,126.0,0,0,1986.0,1,1
1988,40151,2,1,SALEMTNPKE,56011.0,0,0,1986.0,0,0
1988,40151,2,1,SALEMTNPKE,56011.0,0,0,1976.0,1,0
1988,40152,1,14,RT 42,157.0,0,0,1966.0,1,1
1988,40153,3,12,RT 29S,65.0,0,0,1968.0,1,0
1988,40154,1,17,US 220,180.0,0,0,1973.0,0,0
1988,40155,1,6,MEADOWBRDG,56011.0,0,0,1984.0,1,1
1988,40156,3,3,I 395N,8.0,0,0,1984.0,1,0
1988,40157,1,6,RT 626,24.0,0,0,1981.0,1,0
1988,40158,2,3,I64WB,154.0,0,0,1979.0,1,0
1988,40158,2,3,I64WB,154.0,0,0,1963.0,0,0
1988,40159,2,17,SR 57,178.0,0,0,1986.0,1,0
1988,40160,2,18,RT 1,122.0,0,0,1986.0,1,0
1988,40161,3,5,RT 672,22.0,0,0,1984.0,1,0
1988,40161,3,5,RT 672,22.0,0,0,1983.0,0,0
1988,40162,2,20,RT 58,158.0,0,0,1986.0,0,0
1988,40163,1,6,RT 274,26.0,0,0,1979.0,1,1
1988,40164,1,7,RT 460,9.0,0,0,1976.0,0,0
1988,40165,2,13,RT 1121,5.0,0,0,1982.0,0,0
1988,40166,3,12,RT 654,9.0,0,0,1987.0,0,0
1988,40168,1,2,RT 40,299.0,0,0,1977.0,1,1
1988,40169,4,10,RT 789,3.0,0,0,1979.0,2,1
1988,40170,2,19,VICTORIA,56011.0,0,0,1966.0,0,0
1988,40171,2,4,SR 694,43.0,0,0,1984.0,1,1
1988,40172,3,7,RT 30,24.0,0,0,1984.0,0,0
1988,40173,2,3,I81,52.0,0,0,1978.0,0,0
1988,40174,5,14,I95S,33.0,0,0,1962.0,1,0
1988,40175,1,19,SR 692,33.0,0,0,1976.0,0,0
1988,40176,4,20,RT 134,15.0,0,0,1986.0,0,1
1988,40178,3,12,RT 659,76.0,0,2,1981.0,0,0
1988,40179,3,4,I95S,114.0,0,0,1976.0,0,1
1988,40180,2,19,RT 729,2.0,0,0,1987.0,1,1
1988,40181,2,19,RT 58,173.0,0,0,1976.0,1,1
1988,40182,1,17,RT 644,44.0,0,0,1973.0,0,1
1988,40183,2,1,W BROAD ST,56011.0,0,0,1983.0,1,0
1988,40184,3,17,RT 54,58.0,0,0,1976.0,0,1
1988,40184,3,17,RT 54,58.0,0,0,1973.0,0,0
1988,40185,3,17,RT 644,84.0,0,0,1988.0,1,0
1988,40186,3,19,RT 123,11.0,0,0,1987.0,1,1
1988,40187,3,10,RT 634,13.0,0,0,1988.0,0,1
1988,40187,3,10,RT 634,13.0,0,0,1986.0,1,0
1988,40188,1,6,US 340,207.0,0,0,1967.0,1,1
1988,40188,1,6,US 340,207.0,0,0,1983.0,0,0
1988,40189,2,14,RT 58,38.0,0,0,1983.0,0,1
1988,40189,2,14,RT 58,38.0,0,0,1972.0,1,0
1988,40190,1,15,CHESP BLVD,33.0,0,2,1981.0,0,0
1988,40191,2,23,YORKTOWN,3.0,0,0,1982.0,0,1
1988,40191,2,23,YORKTOWN,3.0,0,0,1976.0,1,0
1988,40192,1,4,9999999999,56011.0,0,0,1980.0,1,0
1988,40193,5,9,005,1019.0,0,0,1972.0,0,0
1988,40194,4,2,1045,13.0,0,0,1980.0,1,0
1988,40195,2,18,99,142.0,0,0,1981.0,1,0
1988,40195,2,18,99,142.0,0,0,1979.0,0,0
1988,40196,3,18,I5,1358.0,0,0,1985.0,2,1
1988,40197,2,19,NE125THST,0.0,0,0,1987.0,1,0
1988,40198,1,20,16,225.0,0,0,1975.0,1,1
1988,40198,1,20,16,225.0,0,0,1980.0,0,0
1988,40199,2,1,SJACKSON,0.0,0,0,1971.0,1,0
1988,40199,2,1,SJACKSON,0.0,0,0,1987.0,0,0
1988,40200,2,24,I90,2561.0,0,0,1981.0,1,1
1988,40200,2,24,I90,2561.0,0,0,1977.0,0,0
1988,40201,2,3,900,72.0,0,0,1985.0,0,0
1988,40201,2,3,900,72.0,0,0,1985.0,1,0
1988,40202,3,7,HOLMANRD,0.0,0,0,1984.0,0,0
1988,40203,1,19,FIRSTST,0.0,0,0,1986.0,0,1
1988,40204,1,1,SW356TH,56011.0,0,0,1983.0,1,1
1988,40204,1,1,SW356TH,56011.0,0,0,1985.0,0,0
1988,40205,3,3,FRAGERRDS,0.0,0,0,1988.0,3,0
1988,40205,3,3,FRAGERRDS,0.0,0,0,1984.0,1,0
1988,40206,5,8,28,216.0,0,0,1985.0,2,0
1988,40207,1,2,167,85.0,0,0,1977.0,1,0
1988,40208,2,6,124,9.0,0,0,1986.0,1,1
1988,40208,2,6,124,9.0,0,0,1985.0,0,0
1988,40209,1,21,95550,71.0,0,0,1982.0,2,0
1988,40210,1,2,92,41.0,0,0,1985.0,1,0
1988,40210,1,2,92,41.0,0,0,1979.0,0,0
1988,40211,2,6,395,2097.0,0,0,1971.0,2,0
1988,40212,2,2,18,73.0,0,0,1983.0,1,0
1988,40212,2,2,18,73.0,0,0,1977.0,0,0
1988,40213,2,14,I90,1931.0,0,0,1978.0,0,1
1988,40213,2,14,I90,1931.0,0,0,1976.0,2,0
1988,40214,2,11,411,56.0,0,1,1981.0,1,0
1988,40214,2,11,411,56.0,0,1,1981.0,0,0
1988,40215,1,23,I405,149.0,0,0,1980.0,0,1
1988,40215,1,23,I405,149.0,0,0,1981.0,0,0
1988,40215,1,23,I405,149.0,0,0,1984.0,0,0
1988,40216,2,17,157THSE,56011.0,0,0,1982.0,1,1
1988,40216,2,17,157THSE,56011.0,0,0,1984.0,0,0
1988,40217,2,15,RENTONAVES,0.0,0,0,1978.0,1,0
1988,40217,2,15,RENTONAVES,0.0,0,0,1988.0,0,0
1988,40218,1,21,66290,56011.0,0,0,1976.0,0,0
1988,40218,1,21,66290,56011.0,0,0,1987.0,1,0
1988,40219,3,14,900,11.0,0,0,1980.0,1,1
1988,40220,3,22,WSEATTLFWY,0.0,0,2,1981.0,0,0
1988,40221,2,19,97400,56011.0,0,0,1970.0,2,1
1988,40222,2,2,05060,56011.0,0,0,1979.0,1,0
1988,40223,1,24,SWORCHARD,0.0,0,0,1978.0,2,1
1988,40224,2,19,1STSTBRDGE,0.0,0,0,1985.0,1,1
1988,40225,1,24,DEXTERN,0.0,0,0,1985.0,1,0
1988,40226,2,24,EMARGNLWYS,56011.0,0,0,1979.0,0,1
1988,40226,2,24,EMARGNLWYS,56011.0,0,0,1980.0,1,1
1988,40227,2,11,PINEST,0.0,0,0,1985.0,0,1
1988,40228,3,17,65THAVES,56011.0,0,0,1984.0,1,0
1988,40228,3,17,65THAVES,56011.0,0,0,1985.0,0,0
1988,40229,3,21,202,293.0,0,0,1987.0,1,1
1988,40229,3,21,202,293.0,0,0,1987.0,0,0
1988,40231,2,20,SE312TH,56011.0,0,0,1975.0,0,1
1988,40231,2,20,SE312TH,56011.0,0,0,1980.0,1,1
1988,40232,2,9,I90,2164.0,0,0,1983.0,1,1
1988,40233,1,24,I82,868.0,0,0,1978.0,0,0
1988,40233,1,24,I82,868.0,0,0,1987.0,1,0
1988,40233,1,24,I82,868.0,0,0,1980.0,1,0
1988,40234,4,22,305,46.0,0,0,1976.0,0,0
1988,40235,2,8,I82,39.0,0,0,1980.0,2,1
1988,40235,2,8,I82,39.0,0,0,1980.0,0,0
1988,40236,2,18,903,54.0,0,0,1981.0,1,0
1988,40237,1,7,96300,48.0,0,0,1976.0,2,1
1988,40237,1,7,96300,48.0,0,0,1979.0,0,0
1988,40238,3,1,50380,78.0,0,0,1980.0,1,0
1988,40239,4,10,93050,0.0,0,0,1988.0,0,0
1988,40240,2,20,510,85.0,0,0,1984.0,1,1
1988,40240,2,20,510,85.0,0,0,1983.0,0,0
1988,40241,2,18,102,19.0,0,0,1981.0,1,0
1988,40241,2,18,102,19.0,0,0,1987.0,0,0
1988,40242,1,5,I5,1338.0,0,0,1977.0,0,0
1988,40242,1,5,I5,1338.0,0,0,1981.0,1,0
1988,40242,1,5,I5,1338.0,0,0,1986.0,0,0
1988,40242,1,5,I5,1338.0,0,0,1986.0,0,0
1988,40243,1,21,20000,56011.0,0,0,1973.0,0,1
1988,40244,3,16,I5,978.0,0,0,1984.0,0,0
1988,40245,2,1,167,84.0,0,0,1979.0,1,0
1988,40246,6,15,101,3331.0,0,0,1982.0,1,0
1988,40247,3,12,007,391.0,0,0,1977.0,1,0
1988,40247,3,12,007,391.0,0,0,1986.0,0,0
1988,40248,2,19,11900,13.0,0,0,1976.0,1,0
1988,40248,2,19,11900,13.0,0,0,1979.0,0,0
1988,40249,3,6,I5,2168.0,0,0,1988.0,1,0
1988,40250,3,9,96770,25.0,0,0,1987.0,0,0
1988,40250,3,9,96770,25.0,0,0,1985.0,1,0
1988,40251,1,23,I90,1107.0,0,0,1988.0,1,1
1988,40252,3,20,48250,2.0,0,0,1969.0,0,0
1988,40253,2,23,9,174.0,0,0,1975.0,1,1
1988,40254,3,8,PACIFCHWYS,0.0,0,0,1977.0,0,1
1988,40254,3,8,PACIFCHWYS,0.0,0,0,1982.0,1,0
1988,40254,3,8,PACIFCHWYS,0.0,0,0,1975.0,0,0
1988,40255,3,4,I5,2465.0,0,0,1975.0,0,0
1988,40255,3,4,I5,2465.0,0,0,1984.0,1,0
1988,40256,3,5,395,690.0,0,0,1982.0,1,0
1988,40256,3,5,395,690.0,0,0,1980.0,0,1
1988,40257,3,24,I90,2918.0,0,0,1983.0,1,1
1988,40258,2,11,20,669.0,0,0,1981.0,1,0
1988,40259,4,15,410,193.0,0,0,1987.0,2,1
1988,40259,4,15,410,193.0,0,0,1980.0,1,0
1988,40260,5,15,18,243.0,0,0,1985.0,1,1
1988,40261,1,17,I90,1765.0,0,0,1987.0,0,1
1988,40261,1,17,I90,1765.0,0,0,1974.0,1,1
